timestep,start_lane,end_lane
27:41:00,21,8
27:44:00,17,18
27:44:00,14,8
27:44:00,22,7
27:47:00,3,19
27:47:00,4,13
27:50:00,5,12
27:52:00,9,2
27:52:00,10,19
27:54:00,11,18
27:55:00,22,7
27:55:00,20,13
27:59:00,21,8
28:02:00,4,13
28:02:00,3,19
28:03:00,5,12
28:06:00,16,1
28:06:00,14,8
28:08:00,15,2
28:16:00,10,19
28:16:00,11,18
28:16:00,21,8
28:18:00,22,7
28:18:00,20,13
28:23:00,4,13
28:23:00,5,12
28:23:00,6,7
28:23:00,3,19
28:24:00,16,1
28:24:00,15,2
28:29:00,10,19
28:31:00,11,18
28:32:00,21,8
28:33:00,22,7
28:35:00,20,13
28:35:00,22,7
28:37:00,4,13
28:39:00,5,12
28:43:00,16,1
28:43:00,15,2
28:43:00,17,18
28:46:00,3,19
28:49:00,10,19
28:49:00,11,18
28:50:00,21,8
28:51:00,22,7
28:51:00,20,13
28:52:00,11,18
28:55:00,5,12
28:56:00,17,18
28:56:00,4,13
29:01:00,16,1
29:01:00,15,2
29:02:00,3,19
29:08:00,22,7
29:10:00,21,8
29:10:00,11,18
29:10:00,20,13
29:11:00,10,19
29:15:00,4,13
29:16:00,16,1
29:16:00,15,2
29:16:00,17,18
29:17:00,5,12
29:17:00,3,19
29:20:00,14,8
29:24:00,11,18
29:25:00,10,19
29:25:00,22,7
29:25:00,21,8
29:29:00,20,13
29:30:00,16,1
29:30:00,5,12
29:30:00,4,13
29:33:00,15,2
29:34:00,17,18
29:34:00,3,19
29:35:00,11,12
29:37:00,21,8
29:37:00,22,7
29:40:00,10,19
29:42:00,20,13
29:44:00,5,12
29:46:00,4,13
29:46:00,16,1
29:47:00,15,2
29:47:00,17,18
29:48:00,3,19
29:52:00,11,18
29:54:00,10,19
29:55:00,21,8
29:55:00,22,7
29:59:00,16,1
29:59:00,3,18
29:59:00,4,13
30:01:00,15,2
30:01:00,5,12
30:02:00,17,18
30:02:00,6,7
30:06:00,10,19
30:07:00,21,8
30:07:00,22,7
30:09:00,11,18
30:11:00,4,13
30:12:00,5,12
30:13:00,16,1
30:13:00,15,2
30:13:00,3,19
30:20:00,22,7
30:20:00,20,13
30:21:00,21,8
30:24:00,10,19
30:25:00,11,18
30:26:00,3,19
30:27:00,4,13
30:28:00,5,12
30:30:00,3,19
30:36:00,16,1
30:37:00,17,18
30:38:00,5,12
30:40:00,4,13
30:42:00,20,13
30:45:00,10,19
30:45:00,21,8
30:48:00,11,18
30:48:00,22,7
30:51:00,16,1
30:53:00,3,19
30:53:00,4,13
30:53:00,5,12
30:59:00,22,7
30:59:00,21,8
31:01:00,10,19
31:01:00,20,13
31:02:00,11,18
31:06:00,17,18
31:06:00,14,8
31:08:00,17,18
31:08:00,5,12
31:09:00,4,13
31:12:00,21,8
31:12:00,20,13
31:12:00,22,7
31:13:00,10,19
31:15:00,20,13
31:17:00,11,12
31:20:00,3,19
31:20:00,5,12
31:20:00,4,13
31:21:00,17,18
31:21:00,3,19
31:24:00,14,8
31:26:00,20,13
31:27:00,21,8
31:28:00,22,7
31:29:00,9,2
31:30:00,11,18
31:31:00,10,19
31:32:00,5,12
31:35:00,3,19
31:39:00,17,18
31:40:00,22,7
31:41:00,21,8
31:41:00,20,13
31:42:00,17,18
31:46:00,11,18
31:47:00,10,19
31:48:00,21,8
31:49:00,22,7
31:52:00,4,13
31:52:00,6,7
31:52:00,5,12
31:52:00,3,19
31:53:00,17,18
31:57:00,17,18
32:01:00,16,1
32:01:00,15,2
32:03:00,17,18
32:07:00,21,8
32:07:00,22,7
32:07:00,20,13
32:09:00,10,19
32:10:00,11,18
32:10:00,9,19
32:13:00,3,19
32:13:00,4,13
32:13:00,5,12
32:18:00,17,18
32:18:00,16,1
32:18:00,15,2
32:18:00,14,8
32:21:00,11,18
32:22:00,10,19
32:23:00,21,8
32:23:00,22,7
32:23:00,20,13
32:27:00,3,19
32:27:00,5,12
32:28:00,17,18
32:33:00,15,2
32:33:00,17,18
32:43:00,21,8
32:43:00,17,18
32:44:00,21,8
32:46:00,14,8
32:46:00,22,7
32:47:00,21,8
32:48:00,20,13
32:49:00,3,19
32:50:00,4,13
32:50:00,5,12
32:55:00,17,18
32:55:00,16,1
32:55:00,15,2
32:58:00,11,18
32:59:00,17,18
33:01:00,22,7
33:01:00,21,8
33:02:00,20,13
33:02:00,10,19
33:05:00,5,12
33:05:00,4,13
33:05:00,3,19
33:13:00,15,2
33:13:00,16,1
33:17:00,11,18
33:17:00,10,19
33:19:00,21,8
33:19:00,22,7
33:20:00,20,13
33:23:00,3,19
33:26:00,4,13
33:26:00,5,12
33:27:00,16,1
33:27:00,15,2
33:33:00,11,18
33:33:00,22,1
33:33:00,21,8
33:34:00,20,13
33:34:00,10,19
33:37:00,14,8
33:37:00,5,12
33:39:00,3,19
33:39:00,16,1
33:39:00,17,18
33:39:00,14,8
33:41:00,4,13
33:48:00,22,7
33:48:00,21,8
33:48:00,20,13
33:49:00,10,19
33:49:00,11,18
33:53:00,4,13
33:56:00,5,12
33:59:00,14,8
33:59:00,3,19
34:04:00,16,1
34:04:00,10,19
34:04:00,15,2
34:04:00,17,18
34:06:00,11,18
34:07:00,21,8
34:07:00,22,7
34:11:00,20,13
34:12:00,4,13
34:12:00,3,19
34:14:00,5,12
34:19:00,21,8
34:20:00,14,8
34:20:00,17,18
34:23:00,16,1
34:23:00,11,18
34:25:00,17,18
34:25:00,10,19
34:28:00,22,7
34:31:00,17,18
34:31:00,20,13
34:32:00,21,8
34:33:00,5,12
34:34:00,3,19
34:40:00,16,1
34:40:00,15,2
34:42:00,14,8
34:43:00,11,18
34:45:00,21,8
34:45:00,10,19
34:46:00,22,7
34:48:00,20,13
34:48:00,5,12
34:48:00,4,13
34:48:00,3,19
34:50:00,11,12
34:55:00,16,1
34:55:00,15,2
34:58:00,14,8
35:04:00,22,7
35:04:00,21,8
35:04:00,20,13
35:06:00,4,13
35:07:00,3,19
35:09:00,5,12
35:15:00,16,1
35:15:00,15,2
35:15:00,17,18
35:15:00,14,8
35:21:00,22,7
35:22:00,21,8
35:22:00,20,13
35:22:00,11,18
35:23:00,10,19
35:25:00,4,13
35:26:00,5,12
35:29:00,17,18
35:33:00,15,2
35:35:00,16,1
35:35:00,17,18
35:36:00,5,12
35:37:00,14,8
35:40:00,22,7
35:40:00,21,8
35:40:00,20,13
35:46:00,10,19
35:47:00,11,18
35:47:00,3,19
35:49:00,4,13
35:58:00,22,1
35:58:00,20,13
35:59:00,21,8
36:02:00,17,18
36:03:00,6,7
36:04:00,5,12
36:05:00,11,18
36:06:00,10,19
36:07:00,4,13
36:10:00,15,2
36:11:00,16,1
36:11:00,17,18
36:11:00,14,8
36:14:00,9,2
36:17:00,22,7
36:17:00,21,8
36:17:00,20,13
36:20:00,20,8
36:22:00,11,18
36:25:00,10,19
36:26:00,4,13
36:26:00,5,12
36:26:00,6,7
36:28:00,17,18
36:30:00,22,7
36:31:00,16,1
36:31:00,15,2
36:38:00,21,8
36:38:00,20,13
36:38:00,22,7
36:39:00,10,19
36:40:00,9,2
36:42:00,11,18
36:44:00,4,13
36:47:00,5,12
36:47:00,3,19
36:53:00,16,1
36:53:00,15,2
36:53:00,17,18
36:53:00,14,8
36:54:00,15,2
36:58:00,20,13
36:59:00,21,8
37:01:00,22,7
37:01:00,9,2
37:02:00,11,18
37:02:00,10,19
37:06:00,14,8
37:08:00,3,19
37:09:00,4,13
37:11:00,5,12
37:13:00,17,18
37:13:00,16,1
37:13:00,15,2
37:18:00,21,8
37:18:00,22,7
37:19:00,11,18
37:19:00,10,19
37:20:00,9,2
37:22:00,20,13
37:23:00,5,12
37:27:00,16,1
37:29:00,15,2
37:31:00,14,7
37:32:00,9,2
37:34:00,5,12
37:39:00,20,13
37:39:00,10,19
37:41:00,4,13
37:44:00,11,18
37:46:00,21,8
37:46:00,22,7
37:49:00,14,8
37:49:00,15,2
37:49:00,16,1
37:49:00,17,18
37:55:00,22,1
37:57:00,20,13
37:58:00,10,19
37:58:00,21,8
37:59:00,11,18
38:01:00,5,12
38:02:00,4,13
38:05:00,15,2
38:05:00,16,1
38:07:00,14,8
38:11:00,21,8
38:11:00,20,13
38:11:00,22,7
38:14:00,10,19
38:15:00,11,18
38:15:00,4,13
38:15:00,22,1
